"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"1523",1.14713905845623e-274,1.81817334160237,0.542,0.224,3.8472749742505e-270,"16-Merkel Cell","CALML3"
"1524",2.28515703531136e-272,1.11419528559622,0.384,0.117,7.66395966502725e-268,"16-Merkel Cell","SFRP1"
"1525",3.2883055676632e-271,0.550293921217563,0.992,0.967,1.10283192128288e-266,"16-Merkel Cell","RPL10A"
"1526",3.62985977025098e-269,0.703533516196113,0.442,0.148,1.21738236974677e-264,"16-Merkel Cell","FAM84A"
"1527",2.81737857890139e-262,0.622566287130504,0.445,0.147,9.4489242779195e-258,"16-Merkel Cell","ATP1B1"
"1528",7.25602127635022e-247,0.91275705942095,0.378,0.123,2.43352441566234e-242,"16-Merkel Cell","LAMB3"
"1529",6.01533015512895e-246,0.801043998916963,0.711,0.34,2.01742142742715e-241,"16-Merkel Cell","CXADR"
"1530",5.66498785232092e-243,0.982043882596439,0.319,0.088,1.89992362591139e-238,"16-Merkel Cell","FST"
"1531",9.2600334074473e-243,0.848886733748139,0.737,0.371,3.10563000418968e-238,"16-Merkel Cell","DAPL1"
"1532",1.9195391727749e-239,0.859569012070344,0.901,0.506,6.43775047765245e-235,"16-Merkel Cell","S100A14"
"1533",2.75074258094367e-238,0.64064020563911,0.319,0.09,9.22544046796889e-234,"16-Merkel Cell","HR"
"1534",1.23135725011169e-237,0.512202745327872,0.999,0.995,4.12972594542457e-233,"16-Merkel Cell","RPS18"
"1535",6.79577684732809e-236,2.03025795330529,0.531,0.226,2.27916763905689e-231,"16-Merkel Cell","KRT15"
"1536",8.11491866832974e-231,0.524982012177482,0.256,0.061,2.72158142298443e-226,"16-Merkel Cell","FXYD6"
"1537",2.47952390884663e-230,0.484472295654336,0.299,0.079,8.31582728548983e-226,"16-Merkel Cell","SEMA3C"
"1538",1.09371761056617e-223,0.513196200234457,0.99,0.962,3.66811012231681e-219,"16-Merkel Cell","RPS5"
"1539",3.76036095207265e-222,0.706450356507056,0.435,0.163,1.26114985610613e-217,"16-Merkel Cell","EGR2"
"1540",7.19334443208715e-221,0.520988722154867,0.996,0.988,2.41250385563339e-216,"16-Merkel Cell","RPS2"
"1541",3.00263052164208e-220,0.476665792860693,0.997,0.989,1.00702222434832e-215,"16-Merkel Cell","RPS19"
"1542",4.41070048667766e-214,0.69262552020196,0.37,0.12,1.47926072922195e-209,"16-Merkel Cell","CYP1B1"
"1543",2.53098723695466e-207,0.769228313005585,0.5,0.211,8.48842499529854e-203,"16-Merkel Cell","CALML5"
"1544",1.06936278514779e-200,0.494654866896422,0.998,0.985,3.58642890882867e-196,"16-Merkel Cell","RPS4X"
"1545",6.13755776092436e-197,0.696572996969249,0.781,0.418,2.05841412185881e-192,"16-Merkel Cell","SPINT2"
"1546",4.67370477335431e-195,0.521313967628644,0.838,0.441,1.56746710688757e-190,"16-Merkel Cell","DSP"
"1547",1.7922999126658e-181,0.516770676835529,0.968,0.93,6.01101544709855e-177,"16-Merkel Cell","RPS21"
"1548",8.76171591533943e-179,0.575262485190969,0.68,0.346,2.93850428368654e-174,"16-Merkel Cell","TRIM29"
"1549",2.26728882604112e-177,0.736695028983843,0.664,0.347,7.60403326477669e-173,"16-Merkel Cell","C19orf33"
"1550",3.834954227399e-175,0.652611207034922,0.512,0.235,1.28616694878508e-170,"16-Merkel Cell","CAPNS2"
"1551",1.28200872522626e-171,0.630796756087797,0.441,0.188,4.29960086266382e-167,"16-Merkel Cell","CLCA2"
"1552",4.92192974152026e-169,0.686710367045127,0.826,0.468,1.65071679671106e-164,"16-Merkel Cell","FXYD3"
"1553",2.79047025398818e-167,0.597212979667463,0.984,0.668,9.35867913782555e-163,"16-Merkel Cell","PERP"
"1554",8.55540212372292e-166,0.552798832606099,0.536,0.257,2.86931076425419e-161,"16-Merkel Cell","EFNA3"
"1555",2.59814547924809e-160,0.560830364064998,0.479,0.215,8.71366030830224e-156,"16-Merkel Cell","DSG3"
"1556",5.64087553087446e-159,0.855687856049378,0.551,0.287,1.89183683554467e-154,"16-Merkel Cell","C12orf75"
"1557",2.04076975771741e-156,0.611132012840916,0.6,0.312,6.84433361343264e-152,"16-Merkel Cell","PHGDH"
"1558",4.47337634922464e-154,0.49079058404522,0.44,0.194,1.50028096000296e-149,"16-Merkel Cell","DDR1"
"1559",1.12265732826153e-153,0.474538977796446,0.395,0.165,3.76516814752353e-149,"16-Merkel Cell","KCTD1"
"1560",1.79577518148198e-152,1.23629286781203,0.566,0.338,6.02267080365428e-148,"16-Merkel Cell","CRABP2"
"1561",1.28993239421711e-150,0.515182404361023,0.54,0.269,4.32617526372534e-146,"16-Merkel Cell","TSTD1"
"1562",8.1629618663827e-150,0.63115302189461,0.966,0.949,2.73769415074743e-145,"16-Merkel Cell","MT-CO3"
"1563",1.10575604301144e-147,0.653427662281691,0.538,0.277,3.70848461705176e-143,"16-Merkel Cell","EPHB6"
"1564",1.47460899845198e-146,0.652633919830832,0.647,0.378,4.94554365900824e-142,"16-Merkel Cell","STMN1"
"1565",6.74680027220904e-146,0.649519294688973,0.931,0.77,2.26274187529347e-141,"16-Merkel Cell","CD9"
"1566",1.20986024532196e-145,0.538011676797468,0.498,0.24,4.05762929076079e-141,"16-Merkel Cell","SPINT1"
"1567",1.04767506043034e-141,0.516079351066918,0.475,0.229,3.51369261767127e-137,"16-Merkel Cell","PTPRF"
"1568",2.17351041998105e-137,1.01397619840644,0.512,0.27,7.28951924653244e-133,"16-Merkel Cell","DEFB1"
"1569",1.21255969676427e-130,0.505032869561981,0.916,0.87,4.06668271100801e-126,"16-Merkel Cell","COX4I1"
"1570",7.06906310457636e-129,0.510307687211085,0.321,0.129,2.37082238401282e-124,"16-Merkel Cell","ITGB4"
"1571",9.00808799842411e-125,0.518666617639284,0.502,0.266,3.02113255291148e-120,"16-Merkel Cell","CRNDE"
"1572",7.31861745383679e-124,0.788791700456178,0.806,0.609,2.45451792166778e-119,"16-Merkel Cell","ATP1A1"
"1573",1.05357550634897e-123,0.794907875439011,0.614,0.374,3.53348153319319e-119,"16-Merkel Cell","SOX4"
"1574",1.69716634717528e-123,0.682204452882835,0.568,0.306,5.69195649515647e-119,"16-Merkel Cell","SDC1"
"1575",2.76323369089035e-120,0.6591978623229,0.488,0.265,9.26733315250805e-116,"16-Merkel Cell","ABRACL"
"1576",1.38809083552182e-117,0.593749471357592,0.812,0.644,4.65537904417307e-113,"16-Merkel Cell","CLTB"
"1577",1.66402017587439e-109,0.472393097945647,0.848,0.716,5.58079086584754e-105,"16-Merkel Cell","EIF3L"
"1578",4.43350084078561e-109,0.487022366497569,0.431,0.204,1.48690751198268e-104,"16-Merkel Cell","COL17A1"
"1579",5.64718523104707e-107,0.549664970254264,0.516,0.291,1.89395298278857e-102,"16-Merkel Cell","SDC4"
"1580",1.56932576512726e-103,0.549009772023068,0.779,0.486,5.26320475108379e-99,"16-Merkel Cell","LGALS7B"
"1581",1.1296450949228e-100,0.714731717615043,0.589,0.372,3.7886037193521e-96,"16-Merkel Cell","NFIB"
"1582",9.23092825160505e-99,0.478469868743779,0.475,0.269,3.0958687170233e-94,"16-Merkel Cell","PDLIM4"
"1583",2.10157069966684e-97,0.897679408482252,0.789,0.626,7.04824781254264e-93,"16-Merkel Cell","ATP1B3"
"1584",1.95757796455841e-93,0.522825691719217,0.418,0.223,6.56532497753601e-89,"16-Merkel Cell","AVPI1"
"1585",2.55425319277417e-93,0.533382686455184,0.828,0.742,8.56645435792602e-89,"16-Merkel Cell","SLC25A5"
"1586",8.08420395340717e-92,0.48030607031479,0.81,0.659,2.7112803218937e-87,"16-Merkel Cell","SNHG8"
"1587",1.86572175711773e-91,0.482235255046243,0.552,0.332,6.25725762902143e-87,"16-Merkel Cell","SYNE2"
"1588",6.75751586192355e-89,0.509133979153416,0.429,0.238,2.26633566977192e-84,"16-Merkel Cell","PCMTD1"
"1589",9.92077358714938e-86,0.595977724766549,0.693,0.492,3.32722904565816e-81,"16-Merkel Cell","APP"
"1590",1.80780561893199e-83,0.685604312494034,0.742,0.511,6.06301848477409e-79,"16-Merkel Cell","TACSTD2"
"1591",1.63632192742348e-81,0.758313850535922,0.565,0.379,5.48789648019288e-77,"16-Merkel Cell","DST"
"1592",1.00035363663385e-79,0.663712724131847,0.585,0.381,3.35498602654261e-75,"16-Merkel Cell","CSTA"
"1593",1.43099489636322e-68,1.06907729508676,0.384,0.215,4.79927068342297e-64,"16-Merkel Cell","KRT16"
"1594",4.24707910275122e-60,1.3993790964407,0.283,0.147,1.4243853894807e-55,"16-Merkel Cell","S100A8"
"1595",2.38876972366288e-48,0.517765325973622,0.357,0.218,8.01145589922058e-44,"16-Merkel Cell","DKK3"
"1596",3.66758258555742e-43,0.48565012917312,0.756,0.677,1.23003384754425e-38,"16-Merkel Cell","CSTB"
"1597",4.77764484554037e-42,0.643179936031965,0.538,0.406,1.60232652829733e-37,"16-Merkel Cell","TMEM45A"
"1598",2.58680273727876e-31,1.12409444615633,0.31,0.21,8.67561902028552e-27,"16-Merkel Cell","SPINK5"
"1599",3.00103005032855e-14,0.50234681784539,0.38,0.302,1.00648545827919e-09,"16-Merkel Cell","AREG"
"1600",2.36690951455133e-11,0.605303759576487,0.573,0.509,7.93814112990226e-07,"16-Merkel Cell","FABP5"
"1601",0,4.68340011190263,0.962,0.022,0,"17-CD8 T Cell","CCL5"
"1602",0,4.34095433119561,0.882,0.007,0,"17-CD8 T Cell","NKG7"
"1603",0,4.10280672401008,0.917,0.098,0,"17-CD8 T Cell","CXCR4"
"1604",0,3.70048376925793,0.942,0.246,0,"17-CD8 T Cell","DUSP2"
"1605",0,3.29326623403641,0.705,0.004,0,"17-CD8 T Cell","GZMK"
"1606",0,3.14539625180883,0.58,0.042,0,"17-CD8 T Cell","CCL4"
"1607",0,3.1163120378021,0.373,0.005,0,"17-CD8 T Cell","IFNG"
"1608",0,3.10313947350385,0.673,0.009,0,"17-CD8 T Cell","GZMA"
"1609",0,3.03403817304629,0.722,0.026,0,"17-CD8 T Cell","CST7"
"1610",0,2.992352957728,0.85,0.154,0,"17-CD8 T Cell","IL32"
"1611",0,2.74836983403696,0.759,0.065,0,"17-CD8 T Cell","CD52"
"1612",0,2.73992813723375,0.946,0.192,0,"17-CD8 T Cell","SRGN"
"1613",0,2.72861206184685,0.707,0.029,0,"17-CD8 T Cell","CD3D"
"1614",0,2.72710580403103,0.759,0.063,0,"17-CD8 T Cell","CORO1A"
"1615",0,2.66098861095261,0.298,0.002,0,"17-CD8 T Cell","XCL2"
"1616",0,2.62700608992473,0.646,0.038,0,"17-CD8 T Cell","CD69"
"1617",0,2.61941244673721,0.712,0.057,0,"17-CD8 T Cell","PTPRC"
"1618",0,2.54210484998407,0.664,0.067,0,"17-CD8 T Cell","TRAC"
"1619",0,2.5324384662456,0.492,0.052,0,"17-CD8 T Cell","RGS1"
"1620",0,2.53103071602487,0.703,0.08,0,"17-CD8 T Cell","HCST"
"1621",0,2.3689594562788,0.573,0.039,0,"17-CD8 T Cell","RUNX3"
"1622",0,2.35790021988669,0.53,0.044,0,"17-CD8 T Cell","CLEC2D"
"1623",0,2.35592029023503,0.42,0.019,0,"17-CD8 T Cell","TRBC1"
"1624",0,2.33117914309743,0.53,0.024,0,"17-CD8 T Cell","TRBC2"
"1625",0,2.32817941457336,0.41,0.001,0,"17-CD8 T Cell","GZMH"
"1626",0,2.28209235629821,0.542,0.013,0,"17-CD8 T Cell","CTSW"
"1627",0,2.26604817604488,0.499,0.006,0,"17-CD8 T Cell","SH2D1A"
"1628",0,2.24877707965012,0.541,0.025,0,"17-CD8 T Cell","CD2"
"1629",0,2.23673476932274,0.486,0.004,0,"17-CD8 T Cell","CD8A"
"1630",0,2.2273143395874,0.302,0.002,0,"17-CD8 T Cell","GZMB"
"1631",0,2.10972825333454,0.351,0.003,0,"17-CD8 T Cell","CRTAM"
"1632",0,2.07465363237562,0.49,0.024,0,"17-CD8 T Cell","PTPN7"
"1633",0,2.06134858437174,0.501,0.032,0,"17-CD8 T Cell","RHOH"
"1634",0,2.02613263295729,0.452,0.024,0,"17-CD8 T Cell","CD7"
"1635",0,2.02171758948535,0.548,0.04,0,"17-CD8 T Cell","CD48"
"1636",0,2.00871344038496,0.553,0.064,0,"17-CD8 T Cell","ACAP1"
"1637",0,2.00237789230388,0.501,0.021,0,"17-CD8 T Cell","CD3E"
"1638",0,1.96694714745252,0.617,0.094,0,"17-CD8 T Cell","LAPTM5"
"1639",0,1.94904466840944,0.528,0.06,0,"17-CD8 T Cell","SAMSN1"
"1640",0,1.94083531361135,0.358,0.003,0,"17-CD8 T Cell","TRGC2"
"1641",0,1.91869459395703,0.575,0.059,0,"17-CD8 T Cell","CD37"
"1642",0,1.88955261010873,0.423,0.01,0,"17-CD8 T Cell","GZMM"
"1643",0,1.84267805874996,0.43,0.048,0,"17-CD8 T Cell","DOK2"
"1644",0,1.82282469057577,0.298,0.008,0,"17-CD8 T Cell","TNFRSF9"
"1645",0,1.74847123619515,0.385,0.013,0,"17-CD8 T Cell","CD3G"
"1646",0,1.74405097071101,0.412,0.048,0,"17-CD8 T Cell","ALOX5AP"
"1647",0,1.72381568929358,0.342,0.006,0,"17-CD8 T Cell","TIGIT"
"1648",0,1.71312174022197,0.452,0.054,0,"17-CD8 T Cell","CYTIP"
"1649",0,1.71274575824675,0.396,0.041,0,"17-CD8 T Cell","APOBEC3G"
"1650",0,1.71129011475438,0.363,0.006,0,"17-CD8 T Cell","CD8B"
"1651",0,1.70530094107902,0.432,0.051,0,"17-CD8 T Cell","GNG2"
"1652",0,1.70339275191705,0.448,0.053,0,"17-CD8 T Cell","LCP1"
"1653",0,1.65205621492041,0.423,0.051,0,"17-CD8 T Cell","ITGB2"
"1654",0,1.65135434462602,0.401,0.02,0,"17-CD8 T Cell","LCK"
"1655",0,1.59992684464127,0.396,0.036,0,"17-CD8 T Cell","IL2RG"
"1656",0,1.59989587559869,0.427,0.045,0,"17-CD8 T Cell","CD53"
"1657",0,1.56665175532155,0.396,0.033,0,"17-CD8 T Cell","GPR65"
"1658",0,1.54330446702959,0.329,0.024,0,"17-CD8 T Cell","OASL"
"1659",0,1.52292538416142,0.313,0.018,0,"17-CD8 T Cell","TRAT1"
"1660",0,1.50860876083453,0.383,0.036,0,"17-CD8 T Cell","RAC2"
"1661",1.19838359485703e-286,1.63981251759869,0.409,0.056,4.0191389004315e-282,"17-CD8 T Cell","FMNL1"
"1662",1.50303483045931e-276,1.55284529480872,0.324,0.035,5.04087821439444e-272,"17-CD8 T Cell","TAGAP"
"1663",1.95206148866087e-274,2.75420133385666,0.779,0.25,6.54682382067084e-270,"17-CD8 T Cell","CREM"
"1664",7.83909721006724e-241,2.03599234267441,0.542,0.121,2.62907642231235e-236,"17-CD8 T Cell","ISG20"
"1665",4.41631164792617e-239,1.63546498248984,0.327,0.04,1.48114260048148e-234,"17-CD8 T Cell","LTB"
"1666",3.16495193917606e-227,1.58947222892301,0.452,0.083,1.06146158136087e-222,"17-CD8 T Cell","TNFRSF1B"
"1667",1.9901743979884e-226,2.22246726588823,0.803,0.334,6.6746468959735e-222,"17-CD8 T Cell","ARHGDIB"
"1668",1.17669260063834e-221,1.5097345637307,0.503,0.094,3.94639164402088e-217,"17-CD8 T Cell","GPR183"
"1669",1.21761080997811e-214,1.53607433824444,0.414,0.074,4.0836231345046e-210,"17-CD8 T Cell","GPSM3"
"1670",1.26717630604538e-209,1.68589925000633,0.459,0.092,4.24985589521501e-205,"17-CD8 T Cell","SERPINB9"
"1671",5.26129773305017e-206,1.52886053187056,0.978,0.882,1.76453403371037e-201,"17-CD8 T Cell","HLA-A"
"1672",5.74440991245636e-206,1.60672805976248,0.998,0.986,1.92656019643961e-201,"17-CD8 T Cell","TMSB4X"
"1673",7.27502718865969e-187,2.10698054960219,0.597,0.191,2.43989861853269e-182,"17-CD8 T Cell","LEPROTL1"
"1674",1.5800642700666e-184,1.89817404625539,0.582,0.178,5.29921954894936e-180,"17-CD8 T Cell","STK4"
"1675",2.18791598810762e-165,1.67645418861354,0.488,0.136,7.33783264091535e-161,"17-CD8 T Cell","FYN"
"1676",3.76111136205478e-155,1.9470286951905,0.544,0.17,1.26140152860593e-150,"17-CD8 T Cell","ZNF331"
"1677",8.43352724678179e-153,1.52944610451157,0.978,0.856,2.82843636802568e-148,"17-CD8 T Cell","BTG1"
"1678",4.27734868169752e-150,1.96245926258719,0.602,0.225,1.43453720086771e-145,"17-CD8 T Cell","COTL1"
"1679",1.52851719479999e-148,2.07826782700994,0.373,0.083,5.12634096792022e-144,"17-CD8 T Cell","DUSP4"
"1680",3.05546340181045e-148,1.75202284873459,0.505,0.158,1.02474131569919e-143,"17-CD8 T Cell","CDC42SE2"
"1681",5.13106005797769e-146,1.93180722995663,0.799,0.584,1.72085492224456e-141,"17-CD8 T Cell","SARAF"
"1682",1.56513156616696e-127,1.71141677800271,0.521,0.19,5.24913824661075e-123,"17-CD8 T Cell","STK17B"
"1683",7.53864162623397e-127,1.83352918658907,0.586,0.259,2.52830962860635e-122,"17-CD8 T Cell","PPP2R5C"
"1684",4.4519900991597e-122,1.5036267910008,0.441,0.137,1.49310843945618e-117,"17-CD8 T Cell","WIPF1"
"1685",4.29062987294679e-115,1.88949774429902,0.637,0.309,1.43899144678889e-110,"17-CD8 T Cell","NR4A2"
"1686",2.16901602419373e-105,1.63120666864939,0.866,0.756,7.27444594194093e-101,"17-CD8 T Cell","ZFP36L2"
"1687",3.72316839909311e-103,1.90134067555991,0.591,0.273,1.24867621768785e-98,"17-CD8 T Cell","RGCC"
"1688",7.95086563283684e-98,1.67834886163957,0.421,0.151,2.66656131594082e-93,"17-CD8 T Cell","CEMIP2"
"1689",2.46965658830568e-97,1.62137067158349,0.552,0.233,8.2827342658596e-93,"17-CD8 T Cell","BIRC3"
"1690",4.716507559997e-95,1.67743371969091,0.731,0.471,1.58182230547179e-90,"17-CD8 T Cell","TUBA4A"
"1691",2.5445599629194e-82,1.62006146613522,0.722,0.613,8.53394520363908e-78,"17-CD8 T Cell","SRSF7"
"1692",8.80332603078518e-73,1.50743604740933,0.613,0.415,2.95245948420473e-68,"17-CD8 T Cell","LITAF"
"1693",8.92867829089105e-72,1.48908779753232,0.439,0.201,2.99450012519904e-67,"17-CD8 T Cell","VPS37B"
"1694",3.74212963316624e-71,1.57431810131512,0.492,0.235,1.25503543637129e-66,"17-CD8 T Cell","ISG15"
"1695",2.89123835135397e-67,1.54153268320502,0.468,0.242,9.69663518277095e-63,"17-CD8 T Cell","TGFB1"
"1696",1.34281030983618e-65,1.55023202723182,0.608,0.449,4.50351721712858e-61,"17-CD8 T Cell","YPEL5"
"1697",2.38535482177468e-64,1.54085853132483,0.378,0.161,8.00000300126791e-60,"17-CD8 T Cell","RNF19A"
"1698",7.64795313448457e-55,1.48741831653568,0.394,0.194,2.56497052224343e-50,"17-CD8 T Cell","CNOT6L"
"1699",2.37429608504143e-52,1.51255338253377,0.595,0.43,7.96291421001194e-48,"17-CD8 T Cell","TSC22D3"
"1700",1.36446189511842e-38,2.00276955805674,0.335,0.176,4.57613230384816e-34,"17-CD8 T Cell","CMC1"
